loan_id,customer_income,credit_score,loan_amount,interest_rate,employment_status,current_balance
3602,73753,758,39010,0.17166730717390027,Self-Employed,11882
3603,112811,629,30717,0.16482805027194006,Employed,38424
3604,34470,468,46552,0.18822324331300402,Employed,9511
3605,40225,665,14797,0.17141677193223273,Employed,21699
3606,137860,477,25594,0.1443433470161988,Employed,22178
3607,137510,661,11406,0.17999529848256504,Employed,18821
3608,138295,339,18965,0.12888603234079415,Employed,17415
3609,53196,715,18733,0.08316766971397223,Employed,1714
3610,135823,654,31926,0.0303120084294614,Unemployed,48857
3611,43669,554,33783,0.15319211237208552,Employed,10231
3612,67380,442,22824,0.159944149853901,Employed,17792
3613,140677,310,41394,0.24385077225065716,Employed,48931
3614,145886,325,47842,0.10952523350074062,Self-Employed,49776
3615,78320,720,33287,0.11670931342222858,Employed,8346
3616,77414,520,21568,0.07439590789528185,Employed,41806
3617,133542,795,35436,0.04551754495221082,Unemployed,25124
3618,45577,536,26380,0.20001698842958293,Employed,25048
3619,118009,536,29796,0.0849298341546515,Self-Employed,22415
3620,85409,518,13031,0.16395906942660834,Employed,18511
3621,58625,786,26947,0.18131006782000594,Employed,42666
3622,111040,760,8188,0.1336720712041625,Employed,13031
3623,54089,443,30669,0.22279746486598215,Employed,12215
3624,66487,488,40713,0.12763486501554033,Employed,12851
3625,95838,554,36813,0.09267989706918832,Unemployed,34550
3626,126999,367,11765,0.22712341505155692,Unemployed,39068
3627,140448,635,28171,0.2195441425349904,Unemployed,2178
3628,124795,708,15807,0.06608878835681087,Employed,3406
3629,80138,599,15204,0.03571142403786261,Unemployed,47314
3630,72823,656,32066,0.049796822396916546,Employed,20191
3631,67208,555,47120,0.09304042768183975,Self-Employed,46220
3632,84061,652,42367,0.24389715638317636,Employed,20148
3633,60659,820,27658,0.15287355369538153,Employed,32146
3634,131376,823,42081,0.11211758104643914,Unemployed,3724
3635,61890,583,39986,0.2255175408148042,Self-Employed,36303
3636,109134,611,18786,0.12968999292526992,Employed,11140
3637,77055,398,34283,0.09935249824822465,Employed,23684
3638,142269,496,5056,0.23706829632404464,Employed,25240
3639,49508,781,37911,0.21689388656238917,Employed,20530
3640,72287,525,44986,0.215607042592277,Employed,23962
3641,108916,664,13559,0.14270264347104689,Employed,2201
3642,56984,667,31058,0.20367644773940008,Employed,11011
3643,140169,374,27745,0.0694577390382014,Employed,36657
3644,38125,341,5615,0.1561090506623736,Employed,11551
3645,66059,721,13062,0.24644610302646006,Employed,21606
3646,99569,480,33214,0.09401085471395157,Employed,13664
3647,133409,844,49288,0.20475751243448853,Employed,49472
3648,47087,370,43745,0.1379052495857748,Employed,5320
3649,136437,404,49187,0.03875725030885921,Employed,4088
3650,145262,499,47548,0.19786426751944683,Employed,42456
3651,35704,400,15681,0.06708521176626481,Employed,43976
3652,90576,606,11984,0.16892418476920504,Employed,9664
3653,103384,676,32579,0.04884612269033403,Employed,43848
3654,117128,698,30274,0.23831082744911225,Self-Employed,41693
3655,141279,520,42739,0.0941792551796794,Employed,2160
3656,102460,481,32399,0.07982223216902688,Employed,11714
3657,57208,606,36481,0.05841000889459355,Employed,5312
3658,148516,821,5944,0.2381204825345905,Employed,42155
3659,115150,695,33457,0.18661882333708713,Self-Employed,21845
3660,96024,303,14114,0.1931653955179795,Employed,20150
3661,69882,580,44846,0.1398690035036538,Employed,36215
3662,55923,514,23130,0.13444011275950635,Employed,23028
3663,144044,719,17312,0.05420467345812486,Employed,32309
3664,131477,400,37596,0.15316504102847817,Employed,38077
3665,59165,820,43551,0.0843216289239339,Self-Employed,44348
3666,97203,608,14751,0.2449719732160893,Unemployed,42078
3667,121749,809,11907,0.2052478068033324,Employed,37264
3668,34114,362,33114,0.12085825324243527,Self-Employed,35484
3669,94965,525,30009,0.06329507691213726,Employed,28459
3670,66321,404,24310,0.20277297205053246,Unemployed,22321
3671,103297,724,40725,0.056851828757889515,Self-Employed,49500
3672,126652,554,23996,0.07165342576935552,Employed,35440
3673,129304,728,11047,0.07653451390373003,Employed,43162
3674,143942,733,44017,0.15251594042008076,Employed,2455
3675,55426,506,33767,0.20315246387788058,Employed,15031
3676,47772,327,21347,0.09914927331943228,Employed,47000
3677,133754,635,41527,0.04862735914056367,Self-Employed,23929
3678,33712,368,29102,0.13219846197537222,Self-Employed,33137
3679,31367,812,9263,0.1945842530551858,Employed,40794
3680,136493,466,48049,0.07876604547922542,Unemployed,30237
3681,137317,667,6902,0.07838340056866233,Self-Employed,49206
3682,145142,550,35823,0.2383899460162764,Employed,37746
3683,121736,469,35540,0.23991381996621913,Employed,3471
3684,81924,389,40335,0.2479024610535468,Employed,42077
3685,33726,745,15190,0.20768511234645162,Employed,1367
3686,119152,593,45843,0.07140051721694801,Employed,14417
3687,57723,449,32690,0.0766359345758375,Employed,4374
3688,133110,431,7994,0.10484955313492623,Self-Employed,7773
3689,130494,732,42997,0.09998915689336799,Self-Employed,15205
3690,39108,358,7010,0.240436104797162,Employed,37580
3691,107714,498,12377,0.20359627623397258,Self-Employed,23369
3692,65643,514,18036,0.18928193427554185,Employed,19581
3693,61324,771,31467,0.070911909292789,Self-Employed,48119
3694,133896,546,5048,0.2300956230597125,Employed,34668
3695,113360,681,41978,0.21213148349135824,Employed,17576
3696,140896,538,21038,0.06600120509214322,Self-Employed,3770
3697,38927,666,37576,0.22165747303141395,Employed,45308
3698,123680,467,12878,0.08989445800150368,Employed,38948
3699,126546,350,32609,0.047791344083063333,Employed,49076
3700,52443,679,29070,0.1745009074331262,Employed,40447
3701,109973,773,45647,0.17383702506455273,Unemployed,4606
3702,93449,379,26996,0.05088504210443598,Employed,15678
3703,139834,666,23161,0.10014739796604813,Self-Employed,34025
3704,135314,760,45148,0.2484191816962185,Employed,15388
3705,106743,838,7228,0.17925386674192212,Employed,18034
3706,90233,751,31365,0.19061653665273243,Employed,44278
3707,55537,763,30188,0.07684180283294725,Employed,31920
3708,131293,777,47582,0.04733205562086115,Employed,36193
3709,107576,719,13888,0.09091837174300628,Employed,16011
3710,137522,513,28130,0.08475764474250223,Employed,33347
3711,52612,668,44159,0.08159970216457169,Employed,32254
3712,123977,413,47197,0.0724059508151487,Employed,34165
3713,36471,802,23790,0.15644625194418896,Employed,12106
3714,65631,610,29824,0.10218276468520078,Employed,22786
3715,138997,768,38405,0.2104759033104567,Employed,17944
3716,122059,343,29474,0.07046843192642448,Employed,9381
3717,61348,714,22333,0.1322179555910798,Employed,42164
3718,94732,545,47864,0.033004724013737594,Employed,12207
3719,31177,383,41355,0.13597011094014225,Employed,29715
3720,34760,506,38879,0.04228440859282436,Employed,4371
3721,62779,450,13367,0.2450991726119816,Employed,32359
3722,51636,827,5722,0.20393026830309083,Self-Employed,36809
3723,111889,464,36145,0.13782452486002017,Employed,7844
3724,83551,444,42634,0.049049218799457055,Employed,43665
3725,41556,336,15139,0.16033799697389114,Employed,22782
3726,57598,632,7128,0.19692802515441304,Employed,37224
3727,41563,702,46886,0.07195779566104396,Self-Employed,11876
3728,76819,713,25617,0.155005834973248,Employed,24331
3729,139326,344,33080,0.20912639764423097,Employed,38174
3730,103770,701,40285,0.1990145110821896,Employed,46933
3731,121055,505,22533,0.20665824393077364,Employed,45559
3732,56966,361,37624,0.22345115347133837,Employed,14144
3733,111709,719,32956,0.23629006247508344,Employed,8649
3734,89889,767,47443,0.1192146541447779,Employed,37645
3735,56987,318,38077,0.15512920255503299,Employed,39419
3736,108714,664,8952,0.2039450957300344,Self-Employed,13818
3737,134874,599,47460,0.1833707590680723,Self-Employed,37880
3738,88348,306,27796,0.24901445021816335,Employed,32773
3739,54596,727,36746,0.03300908324302171,Employed,38333
3740,63174,416,26249,0.10812930736947395,Employed,26130
3741,94106,806,5015,0.09182614377944454,Employed,27716
3742,137510,845,30957,0.08770948703641762,Self-Employed,38745
3743,99967,624,21005,0.07895655214975486,Employed,32297
3744,89182,354,26292,0.1860072449793504,Employed,20062
3745,123300,341,36876,0.04864708412057081,Self-Employed,30492
3746,117163,596,19817,0.19315394346753442,Unemployed,42543
3747,69310,530,30470,0.18255368524358015,Employed,22325
3748,86088,752,14759,0.08517690915019721,Employed,11188
3749,38906,693,11412,0.08562343229633548,Employed,1841
3750,66914,821,25504,0.16834932877579048,Employed,11567
3751,140350,657,47964,0.19767764320640913,Unemployed,37806
3752,75379,743,13507,0.22282683487922042,Employed,35572
3753,108612,427,26050,0.21747070404798466,Employed,9921
3754,144828,704,9820,0.24227425871604769,Employed,5349
3755,67650,691,12835,0.15790467697403246,Self-Employed,10655
3756,76881,492,32631,0.22990422349487913,Self-Employed,48674
3757,76413,377,39617,0.20787292011729036,Unemployed,15879
3758,36012,384,18587,0.226826877349083,Employed,5946
3759,80115,329,39721,0.03255785228278066,Self-Employed,44127
3760,37151,348,11840,0.24249865821047842,Employed,24502
3761,87716,444,42834,0.13417663582622524,Employed,30493
3762,123747,368,36440,0.20560025770646545,Employed,7657
3763,122653,357,40183,0.05798490625431179,Self-Employed,49757
3764,66378,778,35636,0.1171070410790743,Unemployed,14266
3765,72652,744,7389,0.089721345864618,Employed,7240
3766,102430,595,5763,0.09416492951020615,Employed,22350
3767,43467,470,28925,0.05711623638919398,Self-Employed,43353
3768,61010,446,31549,0.20726804315946154,Employed,49544
3769,144793,783,44023,0.032033309207837195,Unemployed,17640
3770,84691,605,44941,0.09875120053674455,Employed,33895
3771,94157,745,28457,0.0683703195076113,Employed,43342
3772,138177,520,26423,0.1595885669338349,Employed,30851
3773,42289,677,15518,0.08593552857519965,Employed,12920
3774,74976,565,48020,0.08697965999618193,Employed,15392
3775,73596,394,37360,0.13743439167897012,Employed,15917
3776,53171,561,33173,0.17359158865500365,Employed,31643
3777,130441,370,14395,0.056687035004336,Employed,30227
3778,116365,518,49835,0.06861251954240916,Unemployed,24251
3779,148218,832,24207,0.08437844381079387,Employed,25238
3780,129590,391,43055,0.2442246071059513,Employed,28723
3781,144014,426,31639,0.11737354998744247,Self-Employed,35973
3782,74139,379,33924,0.16177781993882584,Employed,29756
3783,78713,537,12433,0.08313941879751513,Employed,9513
3784,59734,671,35104,0.13790109553464736,Employed,44316
3785,102588,785,49052,0.04630621836491077,Self-Employed,31225
3786,93646,324,42594,0.03764327210291193,Self-Employed,5379
3787,33654,455,8664,0.13312137590072126,Employed,41835
3788,119022,816,15528,0.11770504325405065,Self-Employed,12305
3789,48743,829,33190,0.06011367033220209,Employed,32722
3790,78368,356,5497,0.18127231436256142,Employed,13148
3791,120025,318,12641,0.24843876799783818,Self-Employed,13901
3792,104172,683,9643,0.11704230066327674,Employed,11888
3793,36441,492,10056,0.16740289990182677,Self-Employed,31099
3794,149735,536,37899,0.24185470732018685,Employed,43476
3795,54611,686,10443,0.21293769393831255,Employed,45253
3796,149891,725,22241,0.13198148912659086,Self-Employed,21708
3797,137971,576,13712,0.19224768658118227,Employed,47885
3798,42149,526,13221,0.058189708855115284,Self-Employed,28621
3799,130102,622,36346,0.14266284820203584,Unemployed,31001
3800,89189,452,20660,0.09139326097958603,Self-Employed,33571
3801,137904,536,43915,0.06545601133715544,Employed,15220
3802,51675,354,16588,0.12378179937599766,Employed,25694
3803,101031,735,42372,0.05882320197539517,Self-Employed,17221
3804,72668,408,47220,0.18377672379838683,Employed,40849
3805,43673,483,22942,0.13037280969173382,Employed,3371
3806,106666,667,41373,0.14685181916422604,Unemployed,38784
3807,118204,497,6607,0.06220270650699454,Employed,40070
3808,110758,670,49477,0.06074976544056879,Unemployed,40150
3809,95429,672,7016,0.1583513957572273,Employed,46375
3810,53669,796,8574,0.24670214452247818,Employed,45220
3811,64068,500,12274,0.05117512831229963,Employed,23836
3812,118789,808,47703,0.09286091428447188,Employed,28161
3813,39435,621,20748,0.22128100563833525,Employed,22180
3814,124088,574,25175,0.045899842696152125,Employed,16865
3815,82249,510,44174,0.22269485870072928,Unemployed,19825
3816,67384,803,16826,0.14534291634244526,Employed,28275
3817,111929,417,22472,0.11981869026381368,Employed,2017
3818,106153,341,39129,0.09812972415732028,Employed,21885
3819,134056,614,9473,0.09536577478812522,Employed,36815
3820,105388,628,28490,0.09727656813888533,Employed,47260
3821,61401,316,45087,0.22465667781124307,Employed,11260
3822,101831,582,46435,0.1892349506384528,Employed,47662
3823,149503,557,14481,0.17733906172285313,Employed,12857
3824,145760,318,13520,0.20572481276944016,Employed,38018
3825,131529,828,31415,0.08656522586091189,Employed,30230
3826,64084,722,22570,0.16596941865798626,Employed,25769
3827,140641,765,24798,0.1312145725707492,Employed,41159
3828,135111,672,8536,0.20213715974404253,Employed,36214
3829,85826,380,6773,0.09803634430412281,Employed,33492
3830,66451,847,34894,0.17149929571137706,Employed,24507
3831,37227,723,48023,0.22408673059980896,Employed,44479
3832,61910,728,40326,0.11847310476288432,Self-Employed,23679
3833,66041,687,10079,0.04465685922084152,Self-Employed,45887
3834,118920,503,30838,0.1435311809151944,Employed,4687
3835,95681,495,26804,0.10611394731754571,Unemployed,8864
3836,133314,584,24675,0.1778895837203785,Employed,7127
3837,111571,495,30594,0.23922724344469334,Employed,30473
3838,95481,606,47749,0.13683382995930635,Employed,14834
3839,98576,313,41292,0.13256185063421744,Employed,9921
3840,137958,445,13998,0.17400865604212126,Employed,29573
3841,94174,356,18697,0.052769450790584885,Employed,38876
3842,56160,509,18429,0.08577136156350322,Self-Employed,5266
3843,145170,828,12140,0.23217545161008768,Employed,38713
3844,147867,643,46553,0.17738737494002857,Employed,9985
3845,47633,578,19901,0.03295768967635158,Employed,23068
3846,124880,508,28279,0.07501760396298437,Self-Employed,25700
3847,47014,634,33525,0.1802241985263578,Employed,9366
3848,110532,587,25491,0.19816782456376633,Employed,36319
3849,79104,551,8280,0.21476910598828922,Employed,4848
3850,71621,564,39980,0.09427889674404988,Employed,31472
3851,107231,570,34989,0.23482629118106377,Employed,4456
3852,98388,718,13078,0.15164831658713634,Employed,20142
3853,46014,510,31118,0.18323858492533643,Employed,13031
3854,122578,664,28985,0.16128254981157975,Employed,21139
3855,63755,375,21997,0.0570028120284165,Employed,21026
3856,70390,620,19274,0.24188522506467355,Employed,41887
3857,53711,732,5868,0.05703262757671358,Employed,29777
3858,121658,408,31398,0.08607403041046038,Employed,43930
3859,87993,821,21042,0.20899813364905565,Employed,2660
3860,104696,346,36820,0.1660913315302423,Self-Employed,28151
3861,57213,678,26246,0.21439281638279853,Employed,25613
3862,145788,395,25561,0.14346196144228987,Employed,30066
3863,134956,402,21254,0.11293851178065967,Employed,14208
3864,87784,445,39512,0.2328060099005127,Self-Employed,44484
3865,37421,326,40024,0.03797550985325487,Employed,46777
3866,116936,829,28996,0.2183486484776701,Employed,20960
3867,129073,381,33618,0.08077991274131197,Employed,31702
3868,47727,727,16859,0.21672199210587292,Employed,23842
3869,142418,778,28580,0.06062325495171483,Employed,12727
3870,34358,461,10423,0.1576481720119189,Unemployed,47689
3871,95108,701,42857,0.22538374218252386,Employed,33389
3872,124018,807,11608,0.1341787223177559,Employed,27804
3873,62117,337,47485,0.19424466823674644,Employed,14021
3874,118700,810,9876,0.20702775592822284,Employed,45001
3875,61910,692,26038,0.1920287259176914,Self-Employed,20092
3876,128032,793,33006,0.23357254211241163,Employed,29915
3877,85754,499,40775,0.1283035307143843,Unemployed,46368
3878,92438,554,35810,0.06808759661633426,Employed,11501
3879,139847,478,19325,0.04051843401454555,Employed,42190
3880,59371,846,40892,0.08422117132025111,Employed,16739
3881,81501,688,6753,0.06150345085365326,Employed,44653
3882,90946,697,34531,0.1527487231155857,Employed,8476
3883,68467,457,22996,0.07068797418658104,Employed,8931
3884,47625,303,8275,0.038565415603661654,Employed,14699
3885,63893,466,13747,0.03791776235110693,Employed,3804
3886,106329,767,5824,0.21294528964026954,Employed,49904
3887,61007,708,18880,0.16011898491746546,Employed,39343
3888,121302,711,48809,0.1087787664165432,Employed,12775
3889,69532,503,6081,0.22673016940285431,Self-Employed,44449
3890,84253,493,16517,0.045443254509696995,Employed,48686
3891,42323,534,26683,0.2456708560001217,Employed,46874
3892,141335,449,21876,0.16558419385598142,Employed,32586
3893,142356,458,42532,0.07036213587314666,Employed,1607
3894,140944,578,13266,0.17939520177493307,Employed,32629
3895,103379,703,16183,0.1979438771523838,Self-Employed,38386
3896,44210,610,26066,0.12445541234157038,Employed,15089
3897,46456,367,17877,0.21955917337402042,Employed,49336
3898,61367,762,14982,0.06316112960522346,Employed,30708
3899,84624,387,13968,0.09134426838707384,Employed,38025
3900,40106,516,31598,0.05056831954847775,Employed,49699
3901,133493,300,19639,0.07639312493361747,Self-Employed,49562
3902,98008,434,9674,0.08252033862045191,Employed,11223
3903,145395,650,9316,0.23187930200277623,Unemployed,23943
3904,146492,439,14695,0.047184131525254365,Employed,22515
3905,102240,432,36094,0.12403132644129608,Employed,30619
3906,94315,477,27187,0.14712771118992085,Employed,35132
3907,99249,657,46147,0.2277124718364754,Employed,1751
3908,100587,679,6214,0.24949316810546696,Unemployed,47005
3909,40756,749,28940,0.19574538528236388,Employed,48476
3910,98011,762,49406,0.2435740179251865,Self-Employed,41313
3911,66378,407,30685,0.20316224915789222,Employed,6344
3912,34255,421,48481,0.24190458101371165,Employed,34973
3913,44484,316,20977,0.18559955970778014,Self-Employed,10512
3914,86549,495,49839,0.04754795359923564,Employed,37655
3915,64503,626,40904,0.11842244113838883,Self-Employed,35098
3916,103794,617,30538,0.1722514024365435,Employed,9622
3917,136283,778,44386,0.10715807207993522,Self-Employed,38451
3918,130732,551,43033,0.09014446198503129,Employed,19658
3919,75113,802,12965,0.15702783876928,Employed,37133
3920,135730,418,14597,0.23537041287453567,Employed,18647
3921,104069,797,46476,0.03769601217355378,Employed,21620
3922,128117,785,32740,0.1992308647791163,Employed,38067
3923,35249,344,11569,0.18900000116981797,Employed,4733
3924,149979,613,42981,0.24206975358542315,Employed,30675
3925,49201,478,16881,0.23475646891315957,Employed,2665
3926,88576,717,41996,0.19769116364972245,Employed,1860
3927,148562,377,37177,0.1444899282301717,Employed,28618
3928,39686,625,42177,0.07493886171137437,Employed,28916
3929,142413,656,5590,0.14995185803162636,Employed,12681
3930,83363,715,31119,0.19837743866232382,Employed,17520
3931,127543,814,32915,0.22704722678033648,Employed,23131
3932,30661,513,7708,0.2037366420263208,Employed,23878
3933,74843,373,43749,0.07295872574203188,Self-Employed,12424
3934,125673,808,49989,0.16193098913017306,Employed,39554
3935,90963,631,27106,0.10307816109689855,Employed,27796
3936,143092,392,22131,0.032025246825941454,Employed,10345
3937,72828,818,11553,0.07404860587350653,Employed,28486
3938,78604,568,22881,0.05490854298535884,Self-Employed,23584
3939,40526,675,6379,0.21539820717868308,Self-Employed,27986
3940,98910,303,30255,0.08687137547251864,Employed,12598
3941,55592,437,45128,0.09263355315526221,Employed,9325
3942,58982,530,8770,0.24118604579575453,Employed,19445
3943,30207,828,24726,0.11339907907074748,Employed,38146
3944,130969,351,14088,0.0321088408317668,Self-Employed,44813
3945,147181,624,39314,0.09244615263615003,Employed,4730
3946,118733,576,43976,0.05624590773239874,Employed,12684
3947,128936,835,21350,0.05261788358188787,Employed,39890
3948,98619,785,46643,0.047047203829864895,Employed,35563
3949,59328,815,39063,0.160517083438583,Employed,11041
3950,76479,451,20861,0.0716564991985689,Self-Employed,9187
3951,138427,782,18973,0.1094734146890223,Employed,38608
3952,50103,558,22769,0.2196438975486037,Self-Employed,33624
3953,69891,623,22326,0.12335439075518065,Employed,11919
3954,40754,467,41048,0.23145209701136027,Employed,4726
3955,129983,609,7786,0.13954637174703338,Employed,32716
3956,111437,778,40001,0.11774405526474627,Employed,34027
3957,128540,355,6620,0.19508556395995436,Self-Employed,2843
3958,102982,772,41303,0.046098521728960465,Employed,14754
3959,132747,595,24589,0.04968524425613183,Employed,29853
3960,85922,760,7882,0.17343421706305134,Employed,3280
3961,78231,623,29524,0.1371269569126346,Employed,26531
3962,59301,440,14745,0.20389135507022624,Employed,30788
3963,121652,561,41665,0.23157958421557692,Employed,8796
3964,92711,719,20861,0.11544071308774045,Employed,5567
3965,71323,540,31171,0.16121020584862217,Employed,31211
3966,48752,654,31199,0.14015325811496818,Employed,10300
3967,127912,479,7837,0.24595434424133522,Employed,33150
3968,112205,365,13599,0.21283856961845093,Employed,2255
3969,128452,647,20911,0.23058229582101777,Employed,32828
3970,43395,470,25553,0.08595481926707292,Employed,7462
3971,115957,773,44489,0.19995581309577076,Employed,44200
3972,86273,833,28813,0.08840410949948277,Employed,19042
3973,121878,666,43255,0.07592335735424577,Employed,28560
3974,34895,406,34520,0.23773855512422118,Employed,20032
3975,149968,738,34541,0.034246971677930664,Employed,48710
3976,145700,526,5236,0.24238551480595452,Employed,13150
3977,106559,743,32350,0.06283761733753737,Employed,4371
3978,40699,741,49397,0.21027637799451898,Employed,20813
3979,95061,695,16549,0.09070296167498268,Self-Employed,8620
3980,39715,383,32453,0.10715451203476002,Employed,3932
3981,49169,312,40191,0.07768669649083669,Self-Employed,22470
3982,148413,792,17906,0.15881308934583752,Employed,10778
3983,46163,567,19988,0.1065810204517323,Employed,24033
3984,149264,824,32723,0.17462646868882592,Employed,11304
3985,35782,419,38800,0.03344240994725451,Employed,9119
3986,118177,652,44107,0.04416247437330871,Employed,48325
3987,114328,356,32430,0.0519254536008747,Employed,15407
3988,145028,339,37535,0.12217861076825083,Self-Employed,5983
3989,65585,635,7940,0.20925515798519473,Employed,3521
3990,60682,472,26793,0.22539914028324418,Self-Employed,20086
3991,77864,846,17262,0.08385836281339817,Employed,1783
3992,114416,558,49420,0.1563613393325831,Employed,43666
3993,85114,816,42710,0.1990402983923721,Employed,17798
3994,68067,822,11961,0.0935424745823139,Employed,9555
3995,72685,416,31499,0.11998170208198011,Employed,11767
3996,48073,483,45498,0.14527432459085707,Self-Employed,2103
3997,66035,415,36283,0.05967246620977049,Employed,6309
3998,94977,461,5633,0.03571610461967167,Employed,34939
3999,132710,842,11822,0.06361727805002232,Employed,9634
4000,120373,536,30968,0.16790779667577735,Employed,40176
4001,113362,365,44255,0.04619601753740997,Employed,13135
4002,120517,369,24830,0.07173320026702823,Employed,33044
4003,95450,746,10738,0.10432785485296682,Employed,21945
4004,40382,715,8098,0.04713141414740059,Employed,47478
4005,34437,831,34888,0.07217383965555957,Employed,40404
4006,100971,740,13097,0.23047935357637245,Employed,3589
4007,94612,763,18136,0.034245809089936644,Employed,11031
4008,120355,695,43244,0.17375502331835968,Employed,10695
4009,91929,694,13253,0.11456996480134068,Employed,16527
4010,132411,625,30208,0.17798272267512166,Unemployed,6722
4011,127518,390,9887,0.159512178479949,Self-Employed,47170
4012,128864,369,49411,0.07916972595802174,Employed,1841
4013,42329,465,14492,0.21638608726614547,Unemployed,19731
4014,55169,513,40421,0.13822688417405848,Employed,1645
4015,117468,634,6454,0.2109579241609638,Employed,33116
4016,64594,668,22522,0.11932275796140822,Employed,41983
4017,106957,348,43575,0.2466308218613526,Self-Employed,30402
4018,90631,351,8192,0.19950765887028518,Employed,32749
4019,75033,588,20775,0.24250904512476615,Self-Employed,37469
4020,93133,538,15402,0.14315182536016896,Self-Employed,14908
4021,103165,432,18074,0.13421204910395412,Employed,43231
4022,103861,465,20245,0.19619983805155672,Employed,46221
4023,82290,673,41527,0.22366407786295464,Employed,13715
4024,124031,672,30936,0.24211207509042276,Employed,39398
4025,61750,777,32002,0.10140141932714994,Employed,49670
4026,125155,778,20683,0.20571500624538056,Employed,36324
4027,70461,599,17460,0.07634203147981808,Employed,20338
4028,103800,381,35482,0.15002635628399796,Employed,8387
4029,108222,386,21447,0.06956659265002382,Employed,24172
4030,142020,524,22729,0.10642741958507455,Employed,27175
4031,54226,315,25545,0.23489884078542103,Employed,31795
4032,36721,657,33204,0.06213995395007894,Employed,43626
4033,86154,462,14814,0.16912819692974324,Employed,47398
4034,50609,813,18890,0.16044994004402874,Self-Employed,38429
4035,82130,649,6740,0.056562437595977025,Employed,4801
4036,102909,763,35121,0.10171538962913867,Employed,8413
4037,134211,674,16218,0.15385593099335848,Self-Employed,45839
4038,85249,391,11055,0.07117929397746786,Employed,18665
4039,78895,480,27705,0.2061372044108194,Employed,11856
4040,124473,600,39722,0.24387443209764498,Employed,32100
4041,35656,488,47000,0.07724706799174386,Self-Employed,44855
4042,104520,613,11439,0.0711206322539267,Self-Employed,9187
4043,93740,792,35921,0.13008571579543782,Employed,26784
4044,94309,427,38729,0.19450836097080706,Employed,14805
4045,59984,818,28211,0.0919521342517553,Self-Employed,42715
4046,148947,725,35614,0.03437357991340169,Employed,43186
4047,103822,486,22601,0.14906853816723667,Employed,8575
4048,35901,849,32796,0.24045212490880769,Employed,43193
4049,61552,752,11007,0.11608090818952803,Employed,39746
4050,121245,770,25514,0.12242960192028209,Employed,48204
4051,61055,523,22776,0.24315837776508833,Employed,29093
4052,67685,453,7076,0.18281367455788022,Employed,10089
4053,103965,650,30350,0.18821782302526754,Employed,30454
4054,44716,446,43964,0.15379444118163488,Employed,23474
4055,144099,648,21292,0.24441402638991316,Employed,9154
4056,41138,481,36510,0.18155062657362234,Employed,41951
4057,65298,478,33000,0.2269072053531373,Employed,23064
4058,81112,338,48083,0.18386335046130867,Self-Employed,28886
4059,53429,302,35383,0.1917254814648871,Employed,30398
4060,80200,363,16785,0.09389040287129423,Employed,37130
4061,101308,328,45910,0.09676531356304018,Employed,44869
4062,78244,671,44028,0.2022566229067264,Employed,10646
4063,147217,822,29855,0.09527538361737792,Employed,26391
4064,144055,396,29281,0.15380941557633696,Employed,29822
4065,131268,741,9841,0.08485750839947442,Employed,49523
4066,135441,502,36668,0.20973634377799527,Unemployed,38872
4067,47347,710,31918,0.054310297270091804,Employed,22999
4068,46920,320,22443,0.21247826074756618,Employed,10512
4069,61822,401,37250,0.1626005561116724,Employed,30340
4070,76659,345,6922,0.07112009766195701,Employed,17069
4071,70108,365,36976,0.14924778481134598,Employed,5502
4072,119099,463,16991,0.0921497441064149,Employed,33236
4073,37967,410,43869,0.10116281364070925,Employed,49020
4074,140719,637,27733,0.10733616915131368,Employed,25007
4075,41871,422,7473,0.043930234333910606,Employed,21971
4076,124299,746,13108,0.24691157056831184,Employed,7037
4077,107452,590,33715,0.0369376181888693,Self-Employed,43060
4078,104270,711,47811,0.17574931210054126,Employed,28361
4079,63613,580,37210,0.11167008250663472,Employed,15466
4080,58179,342,42317,0.17212226400827377,Employed,34764
4081,82188,785,38362,0.10837461567926843,Unemployed,31583
4082,85099,350,9889,0.17822514217694893,Self-Employed,10627
4083,65262,509,29021,0.1904318120830394,Employed,22593
4084,108213,425,13212,0.18192158088792185,Self-Employed,21084
4085,147407,791,36971,0.0550716358987935,Employed,24149
4086,48268,808,8201,0.17451651162403062,Unemployed,38752
4087,107866,557,45622,0.09159726087990142,Employed,17737
4088,116269,487,44531,0.03633630152525337,Employed,3318
4089,90545,529,48421,0.12126274781556987,Employed,47471
4090,133483,488,29346,0.12537948261683624,Employed,46487
4091,122822,714,42958,0.13277830933753823,Employed,26314
4092,102146,309,18715,0.18506131638595757,Employed,36287
4093,101966,413,10681,0.09794563801134101,Employed,31451
4094,69922,375,41446,0.09936171288286297,Employed,6427
4095,109364,801,21720,0.04332149637307733,Employed,38371
4096,72913,384,6667,0.18110066751830511,Self-Employed,25630
4097,127033,348,33152,0.1549217401079085,Self-Employed,34667
4098,134792,794,13204,0.10687352479263337,Unemployed,27678
4099,149425,686,42890,0.18514157536181802,Employed,26099
4100,85677,688,29537,0.14821870482991298,Employed,32634
4101,132154,517,16217,0.13323388809151873,Employed,17846
4102,79841,645,38741,0.14249139960544782,Employed,18885
4103,76332,529,25654,0.16999658755875244,Employed,13068
4104,122062,554,6408,0.1752005730064119,Employed,18099
4105,149863,535,47903,0.09357072021095778,Self-Employed,39098
4106,125694,325,23672,0.060963539946053705,Employed,28873
